Date,HFI,CA,EM,EMN,ED,EDD,EDM,EDRA,FIA,GM,LE,MF,M,rf,SP500,MSCI_WORLD,Corp3y,Corp10y,spread_mat,Mom,high_yield,inv_grade,default_spread
2003-08-31,0.0076,-0.0091,0.0298,0.0006,0.0086,0.0102,0.0064,0.0116,0.0021,0.013,0.0104,0.0106,0.0073,0.0098,0.0178764423908539,0.0226271219622535,0.025745454545454547,0.056577272727272726,0.03083181818181818,-0.62,0.1386090909090909,0.041136363636363645,0.09747272727272727
2003-09-30,0.0152,0.0197,0.0265,0.0106,0.018,0.0221,0.0147,0.0095,0.0116,0.0304,0.0121,-0.016,0.0168,0.0095,-0.0119510172546539,-0.016779965482363,0.025608695652173913,0.05635217391304348,0.030743478260869567,-0.19,0.1291,0.0406,0.0885
2003-10-31,0.0138,0.0167,0.0225,0.0067,0.0153,0.0198,0.011,0.0121,0.0046,0.0009,0.0246,0.0078,0.0121,0.0096,0.0549708592767983,0.0533906409928524,0.02701904761904762,0.05597619047619047,0.02895714285714285,3.99,0.12797619047619047,0.040999999999999995,0.08697619047619047
2003-11-30,0.0108,0.0125,0.0117,0.0033,0.0121,0.0121,0.0134,0.0042,0.0052,0.0055,0.017,0.0054,0.0088,0.009300000000000001,0.0071285784224523994,0.0052324623929134095,0.025827272727272726,0.055086363636363635,0.029259090909090908,1.46,0.12244545454545454,0.04065454545454546,0.08179090909090908
2003-12-31,0.0195,0.007,0.0356,0.0093,0.0149,0.0173,0.0129,0.01,0.008,0.0186,0.024,0.0542,0.0232,0.0095,0.050757013412813905,0.0441008612421711,0.023836363636363638,0.05338636363636364,0.029550000000000003,-5.57,0.1085,0.03916363636363637,0.06933636363636363
2004-01-31,0.017,0.0142,0.0253,0.0082,0.0216,0.0242,0.0201,0.0083,0.0123,0.0145,0.02,0.0109,0.016,0.0092,0.0172777471099878,0.016268885886201002,0.023709523809523812,0.052885714285714286,0.029176190476190474,2.58,0.11315714285714285,0.038857142857142854,0.07429999999999999
2004-02-29,0.014,0.0029,0.0139,0.0079,0.0095,0.0089,0.0105,0.005,0.0087,0.0119,0.0175,0.0689,0.0039,0.0096,0.012213392092419,0.0165788794194507,0.02223913043478261,0.05084782608695652,0.02860869565217391,-1.14,0.11565217391304347,0.03673478260869565,0.07891739130434783
2004-03-31,0.0028,0.0042,0.0183,-0.0011,0.0045,0.0059,0.0029,0.0073,-0.0049,0.0097,0.002,-0.0086,0.0041,0.0095,-0.0163594298785939,-0.0112439446990374,0.026409523809523813,0.055823809523809526,0.029414285714285712,0.17,0.11453809523809523,0.04109047619047619,0.07344761904761904
2004-04-30,-0.0058,0.0046,-0.0331,-0.0034,0.0051,0.0066,0.0047,-0.0058,0.0134,0.0014,-0.014,-0.0646,0.0032,0.0098,-0.0167878768774781,-0.00560478316680623,0.030899999999999997,0.06004285714285715,0.02914285714285715,-5.38,0.12457142857142856,0.04552857142857143,0.07904285714285712
2004-05-31,-0.0023,-0.0133,-0.0181,0.0021,0.0009,0.0026,-0.0009,0.0044,0.0063,0.0005,-0.0036,-0.0105,-0.0013,0.0108,0.012081858581304901,-0.000734804983804182,0.03344545454545455,0.060263636363636366,0.026818181818181817,1.5,0.11981818181818181,0.04657727272727273,0.07324090909090908
2004-06-30,0.0034,-0.0076,0.0087,0.0084,0.0096,0.0106,0.0093,0.0025,0.0071,0.0048,0.0066,-0.0284,0.0009,0.013300000000000001,0.0179823359520636,0.0197568102837344,0.03218695652173913,0.05807826086956522,0.02589130434782609,2.05,0.11840434782608696,0.04471304347826087,0.07369130434782609
2004-07-31,-0.0031,-0.002,-0.0014,0.0031,0.0,0.0052,-0.0034,-0.0152,0.007,0.0082,-0.0142,-0.0195,-0.0029,0.014499999999999999,-0.0342872364782447,-0.0296901742434407,0.030750000000000003,0.05598181818181819,0.025231818181818185,-2.29,0.11999090909090908,0.04267272727272728,0.0773181818181818
2004-08-31,0.0014,0.0028,0.0183,0.0213,0.0045,0.0056,0.0038,0.0018,-0.0041,-0.0075,0.0009,-0.0153,0.0041,0.0159,0.00228461055649842,-0.000140463750790242,0.030722727272727273,0.05419090909090909,0.023468181818181815,-1.59,0.11595000000000001,0.041440909090909084,0.07450909090909093
2004-09-30,0.0101,-0.0007,0.0233,0.0054,0.0127,0.0123,0.0135,0.0063,-0.0078,-0.0049,0.0236,0.0196,0.0057,0.0171,0.00936991305757417,0.011646826560841499,0.031131818181818184,0.053409090909090906,0.022277272727272722,5.49,0.11503636363636364,0.041218181818181814,0.07381818181818184
2004-10-31,0.0128,-0.0029,0.024,0.0003,0.0124,0.0186,0.0073,0.0092,0.0114,0.0122,0.0144,0.0482,0.0059,0.0191,0.0140106197554941,0.0115654878482165,0.03392272727272727,0.054086363636363634,0.020163636363636363,-1.38,0.10777272727272727,0.0429,0.06487272727272728
2004-11-30,0.0265,0.0108,0.0269,0.0026,0.0327,0.0267,0.0388,0.0167,0.0112,0.0242,0.0324,0.0583,0.0211,0.0223,0.0385995706420221,0.0317768291489999,0.03520909090909091,0.05410909090909091,0.0189,3.16,0.1018,0.043190909090909085,0.058609090909090916
2004-12-31,0.0161,0.0069,0.0139,0.0086,0.0228,0.0192,0.0262,0.0132,0.0061,0.0072,0.0257,0.0072,0.0125,0.0222,0.0324511939308123,0.0325871693053059,0.03728095238095238,0.05320476190476191,0.015923809523809528,-2.87,0.10383333333333333,0.043361904761904754,0.06047142857142858
2005-01-31,-0.0034,-0.008,0.0113,0.0035,0.002,0.0055,-0.0007,-0.0009,0.0009,0.0069,-0.0084,-0.0539,0.0001,0.025099999999999997,-0.0252890401754642,-0.010487248885087598,0.03872,0.052665,0.013944999999999999,3.05,0.103345,0.043805,0.05954000000000001
2005-02-28,0.0143,-0.0031,0.0335,0.0102,0.0159,0.0155,0.0168,0.0046,0.0091,0.014,0.0203,0.0008,0.0101,0.0276,0.0189051071471413,0.0233707390576949,0.042313636363636366,0.05571818181818182,0.013404545454545454,3.37,0.10658636363636363,0.04701818181818181,0.05956818181818182
2005-03-31,-0.0015,-0.0163,-0.0188,0.0043,0.0057,0.0065,0.0054,0.0009,0.0027,0.0051,-0.0114,0.0037,0.0012,0.0279,-0.0191168977137839,-0.0123733970997959,0.04285,0.055077272727272725,0.012227272727272726,0.41,0.11916363636363636,0.04689545454545455,0.07226818181818181
2005-04-30,-0.0104,-0.0313,0.0028,-0.0022,-0.0064,-0.0006,-0.0112,-0.0054,-0.0063,-0.0025,-0.0155,-0.0345,-0.011,0.028999999999999998,-0.0201115373571371,-0.0250132808331869,0.043222727272727274,0.05361363636363636,0.01039090909090909,-0.69,0.12844090909090908,0.045881818181818176,0.0825590909090909
2005-05-31,0.0015,-0.0155,0.0067,-0.0034,0.0055,0.0013,0.0089,0.0032,-0.0124,0.0007,0.0051,0.0362,-0.0093,0.029900000000000003,0.029954077784669103,0.0328808915557021,0.04218636363636364,0.05214545454545455,0.00995909090909091,0.45,0.11904545454545454,0.044859090909090904,0.07418636363636363
2005-06-30,0.0131,0.0096,0.0201,0.0021,0.0129,0.0121,0.0138,0.0079,-0.0052,0.0052,0.0191,0.0422,0.0118,0.0313,-0.000144523733868862,0.0152847048046087,0.044272727272727276,0.05377272727272727,0.009499999999999995,2.05,0.1188681818181818,0.04669090909090909,0.07217727272727271
2005-07-31,0.0192,0.0171,0.023,0.0033,0.0227,0.0165,0.0285,0.0046,0.01,0.0104,0.0268,0.0078,0.0226,0.0342,0.0359697869838655,0.0369068217199708,0.04576521739130435,0.054308695652173916,0.00854347826086957,0.06,0.11827826086956521,0.047778260869565214,0.0705
2005-08-31,0.0088,0.0072,0.0229,0.0086,0.0085,0.01,0.0076,0.006,0.0051,0.0071,0.0112,-0.0087,0.0104,0.0352,-0.0112208160337143,-0.00108480564188417,0.04484090909090909,0.053663636363636365,0.008822727272727274,2.08,0.11919090909090908,0.04694090909090908,0.07225000000000001
2005-09-30,0.0163,0.011,0.0412,0.009,0.0107,0.0124,0.01,0.0023,0.0012,0.0243,0.0202,0.0138,0.0161,0.0355,0.00694934464086749,0.031582150567971604,0.048428571428571425,0.056600000000000004,0.00817142857142858,3.43,0.1192190476190476,0.04985714285714286,0.06936190476190474
2005-10-31,-0.0146,-0.0007,-0.0278,0.0083,-0.0182,-0.001,-0.031,-0.0112,0.0027,-0.0086,-0.0229,-0.0197,-0.0103,0.0398,-0.017745196699835198,-0.019757232112324802,0.05056818181818182,0.05767272727272728,0.007104545454545461,-1.39,0.12063636363636364,0.0511090909090909,0.06952727272727274
2005-11-30,0.0148,-0.0043,0.0243,0.0018,0.0128,0.0163,0.0103,0.0101,-0.0058,0.0108,0.0222,0.0417,0.013,0.0395,0.0351888917858644,0.0403089342590179,0.05093636363636364,0.057254545454545454,0.006318181818181813,0.35,0.12085909090909089,0.05086818181818182,0.06999090909090908
2005-12-31,0.0161,0.0096,0.0244,0.0144,0.0145,0.0173,0.0127,0.0085,0.0045,0.0158,0.0278,-0.0253,0.0189,0.0408,-0.000949275582120656,0.0208220376342229,0.049690476190476195,0.056671428571428574,0.006980952380952379,0.77,0.11344761904761905,0.05045714285714285,0.0629904761904762
2006-01-31,0.0323,0.0275,0.0576,0.014,0.0292,0.0252,0.0332,0.0163,0.0142,0.0337,0.0418,0.0271,0.0276,0.0447,0.025468219400413397,0.0315697289065237,0.052004999999999996,0.05821,0.006205000000000002,2.53,0.11262499999999999,0.052445000000000006,0.060179999999999984
2006-02-28,0.0034,0.0118,0.0156,0.005,0.0034,0.0021,0.0043,0.0058,0.0006,0.0123,0.0014,-0.0262,0.0069,0.0462,0.000452704383334445,0.00184964901560902,0.0529304347826087,0.05953478260869566,0.006604347826086959,-1.84,0.11174782608695652,0.05359130434782609,0.05815652173913043
2006-03-31,0.0182,0.0148,0.0137,0.0162,0.015,0.0173,0.0135,0.0097,0.0057,0.0106,0.0245,0.0408,0.0205,0.0463,0.0110595727545463,0.0220213077076829,0.05449,0.062035,0.007545000000000003,1.26,0.10808999999999999,0.055585,0.05250499999999999
2006-04-30,0.0222,0.0075,0.0382,0.0202,0.0175,0.0152,0.0201,0.003,0.0205,0.0286,0.0234,0.0292,0.0158,0.04769999999999999,0.0121900369925609,0.007454440187455,0.05530869565217391,0.06305217391304348,0.007743478260869567,0.64,0.10607826086956519,0.05650869565217391,0.04956956521739128
2006-05-31,-0.013,0.0076,-0.0502,0.0082,-0.0009,0.0039,-0.0043,-0.0015,0.0081,-0.006,-0.0284,-0.027,-0.0011,0.048600000000000004,-0.030918458774866903,-0.046955615736263896,0.057013636363636364,0.06386818181818182,0.00685454545454546,-3.7,0.11027272727272727,0.057336363636363644,0.05293636363636363
2006-06-30,-0.0011,0.0035,-0.0014,0.0027,0.0075,0.0076,0.0078,0.002,0.0062,0.0044,-0.0101,-0.0204,0.0,0.0501,9.015110585108839e-05,0.0035528328238652,0.057114285714285715,0.06356666666666666,0.0064523809523809456,1.54,0.11466190476190477,0.05724761904761905,0.05741428571428572
2006-07-31,0.0029,0.0079,0.0199,0.0126,0.0004,-0.0009,0.0011,0.0046,0.0024,0.0136,-0.0005,-0.0243,0.0019,0.051,0.005082725668618781,0.00481106567714828,0.054943478260869566,0.06125652173913044,0.006313043478260873,-2.12,0.11383478260869564,0.055169565217391296,0.05866521739130435
2006-08-31,0.0085,0.0101,0.0142,0.0031,0.0105,0.0115,0.0103,0.0035,-0.0002,-0.0077,0.0154,0.0139,0.0058,0.050499999999999996,0.02127276760523,0.0234708980289988,0.05357272727272727,0.05965909090909091,0.00608636363636364,-3.38,0.1123090909090909,0.0536,0.0587090909090909
2006-09-30,0.0013,0.0115,-0.0045,0.002,0.006,0.005,0.0069,0.0022,-0.0002,0.0002,0.0009,-0.0115,0.0032,0.0489,0.024565152281548198,0.0168165653677982,0.05372727272727273,0.05985909090909091,0.006131818181818183,-0.96,0.10929545454545454,0.05369545454545455,0.05559999999999999
2006-10-31,0.0177,0.0068,0.0286,0.0039,0.0223,0.0265,0.0208,-0.0016,0.0074,0.0108,0.0219,0.0173,0.0161,0.0508,0.0315122914525392,0.0302313897979544,0.052963636363636366,0.05836818181818182,0.0054045454545454535,-0.2,0.10489090909090909,0.05254545454545455,0.05234545454545454
2006-11-30,0.0207,0.0106,0.0315,0.0097,0.0209,0.0159,0.0239,0.0301,0.0116,0.0144,0.026,0.0222,0.0226,0.050300000000000004,0.0164678848015873,0.00946446281763258,0.052219047619047616,0.05806666666666667,0.005847619047619053,-1.03,0.10029047619047621,0.05200952380952381,0.0482809523809524
2006-12-31,0.0183,0.0149,0.0284,0.0088,0.0158,0.0168,0.0159,0.0049,0.0072,0.0136,0.0208,0.0405,0.0177,0.050199999999999995,0.012612927399184399,0.025654046101752898,0.053972727272727276,0.05955,0.005577272727272722,0.79,0.09706818181818179,0.05375,0.04331818181818179
2007-01-31,0.0133,0.012,0.0008,0.0061,0.0206,0.0171,0.0243,0.002,0.0012,0.0129,0.0115,0.0226,0.017,0.0512,0.014060772029622599,0.0173471929018964,0.053615,0.05878,0.005164999999999996,0.24,0.09282,0.05333,0.03949
2007-02-28,0.0074,0.0116,0.0113,0.0047,0.0155,0.0121,0.0181,0.0115,0.0121,0.005,0.0071,-0.0438,0.012,0.0516,-0.021848812881329,-0.013128128846570199,0.051734782608695656,0.05812173913043479,0.00638695652173913,-1.35,0.09412173913043478,0.05194347826086956,0.04217826086956522
2007-03-31,0.0124,0.0068,0.0196,0.0165,0.0127,0.0127,0.0126,0.0129,0.009,0.0121,0.0187,-0.0254,0.0082,0.0504,0.009983373838425619,0.0127206942753026,0.052595,0.05950999999999999,0.006914999999999991,2.56,0.09330500000000001,0.052965,0.040340000000000015
2007-04-30,0.0202,0.0056,0.0224,0.0101,0.0152,0.0157,0.0144,0.0215,0.01,0.0171,0.029,0.0402,0.0169,0.049100000000000005,0.043285992647571006,0.0329479658193716,0.0535,0.0598090909090909,0.006309090909090903,-0.24,0.09116363636363635,0.05371363636363637,0.037449999999999976
2007-05-31,0.0231,0.0119,0.0172,0.0075,0.0324,0.0208,0.0431,0.0004,0.0024,0.0179,0.0231,0.0513,0.0229,0.0473,0.032551918812564196,0.030404546179776802,0.055595454545454545,0.06340454545454546,0.007809090909090918,-0.34,0.09428181818181817,0.056968181818181814,0.03731363636363636
2007-06-30,0.0078,0.0028,0.0183,0.0056,0.0073,0.0095,0.0061,0.0,0.0021,0.0122,0.0042,0.0303,0.0037,0.0482,-0.0178179944195207,-0.0109867948358721,0.055,0.06309999999999999,0.00809999999999999,0.51,0.10307727272727271,0.056481818181818175,0.04659545454545454
2007-07-31,0.0,-0.0111,0.0255,0.004,0.0097,-0.0024,0.018,0.0043,-0.0196,0.0096,-0.0069,-0.0479,-0.0026,0.0496,-0.0319778127308597,-0.0312218960051821,0.05448260869565218,0.06230434782608696,0.007821739130434782,2.94,0.11440869565217392,0.054182608695652175,0.06022608695652174
2007-08-31,-0.0153,-0.0108,-0.0237,-0.0039,-0.0188,-0.0173,-0.0203,-0.0065,-0.0087,-0.0062,-0.0138,-0.0461,-0.014,0.0401,0.0128588085219369,-0.00244908397140042,0.05288095238095238,0.06133333333333333,0.008452380952380947,0.1,0.11314761904761904,0.053342857142857136,0.0598047619047619
2007-09-30,0.0271,0.0197,0.0477,0.013,0.016,0.0114,0.0182,0.0322,0.0185,0.041,0.0331,0.0513,0.0177,0.0382,0.0357932381941532,0.0285548538766187,0.05220869565217392,0.06099130434782609,0.008782608695652172,4.63,0.10920869565217392,0.05275652173913044,0.05645217391304348
2007-10-31,0.0316,0.0218,0.0548,0.015,0.0291,0.0141,0.0384,0.0213,0.0115,0.0272,0.0373,0.0406,0.0302,0.0394,0.014822760055744899,0.020626299372850498,0.049477272727272724,0.061,0.011522727272727275,5.02,0.11803636363636365,0.04913181818181817,0.06890454545454547
2007-11-30,-0.0121,-0.0148,-0.0185,0.0056,-0.0168,-0.013,-0.0194,-0.008,-0.0025,-0.0017,-0.0171,-0.0095,-0.0114,0.0315,-0.0440396925913398,-0.0444687955155236,0.050519999999999995,0.062329999999999997,0.011810000000000001,0.99,0.12464499999999999,0.049025,0.07561999999999999
2007-12-31,0.0047,-0.004,0.0132,0.0048,0.0032,0.0006,0.005,-0.0063,0.0021,0.015,0.0042,0.0032,-0.0031,0.0336,-0.00863387145820881,-0.00894713386202328,0.04511363636363637,0.05998181818181818,0.014868181818181808,6.63,0.1375227272727273,0.045627272727272725,0.09189545454545457
2008-01-31,-0.0148,-0.0053,-0.0267,0.0069,-0.0244,-0.017,-0.0294,-0.001,0.0028,0.0444,-0.0405,0.0413,-0.0181,0.0196,-0.0611623127700981,-0.08471140974385859,0.04152857142857143,0.061642857142857145,0.020114285714285716,-7.75,0.14550000000000002,0.04505714285714285,0.10044285714285717
2008-02-29,0.0161,-0.0129,0.0178,0.0107,0.0085,0.0017,0.0126,0.0126,-0.0066,0.0411,0.0206,0.0661,-0.0027,0.018500000000000003,-0.0347570979071299,-0.018766174810842598,0.044465000000000005,0.063595,0.019129999999999994,6.1,0.14865,0.04472,0.10393
2008-03-31,-0.0211,-0.0593,-0.033,0.0001,-0.0172,-0.0104,-0.0221,0.0162,-0.0643,-0.017,-0.0206,-0.0053,-0.0189,0.0138,-0.00595911915299851,-0.024136418272814302,0.049372727272727276,0.0643,0.01492727272727272,4.27,0.14730000000000001,0.046863636363636364,0.10043636363636366
2008-04-30,0.0057,0.0111,0.0017,0.0031,0.0051,0.0024,0.0068,0.0088,0.0207,-0.0159,0.022,-0.0215,0.0066,0.0143,0.04754126680695989,0.0586559207722736,0.050582608695652176,0.06638260869565217,0.015799999999999995,-0.31,0.13890434782608696,0.04915652173913044,0.08974782608695653
2008-05-31,0.02,0.015,0.0214,0.011,0.0189,0.015,0.022,-0.0018,0.0126,0.018,0.0291,0.0144,0.012,0.0189,0.0106743245549809,0.011840562386338,0.053271428571428574,0.06635238095238095,0.01308095238095238,3.31,0.14828571428571427,0.05149047619047619,0.09679523809523807
2008-06-30,0.0,-0.0036,-0.0159,0.0055,-0.0015,-0.0051,0.0009,-0.0012,-0.0047,0.02,-0.0133,0.0479,0.0005,0.019,-0.0859593707893027,-0.08357861155198,0.055099999999999996,0.06825652173913044,0.013156521739130442,12.75,0.1567608695652174,0.05101304347826087,0.10574782608695653
2008-07-31,-0.0261,-0.0214,-0.0284,-0.0006,-0.0253,-0.0259,-0.0253,-0.0039,-0.0037,-0.0264,-0.0343,-0.042,-0.0247,0.0168,-0.00985960013162468,-0.0190272760607549,0.05543181818181818,0.0689090909090909,0.013477272727272727,-5.13,0.16181363636363635,0.05008181818181818,0.11173181818181818
2008-08-31,-0.0147,-0.0066,-0.04,-0.0059,-0.0016,-0.0007,-0.002,-0.0116,-0.007,-0.0137,-0.0211,-0.0248,-0.0126,0.0172,0.0121882064026686,0.0095771399814839,0.06470909090909091,0.07076818181818183,0.006059090909090917,-4.02,0.17729090909090905,0.054327272727272724,0.12296363636363633
2008-09-30,-0.0655,-0.1226,-0.0893,-0.0141,-0.0575,-0.0518,-0.0617,-0.0349,-0.068,-0.0663,-0.0781,-0.0057,-0.0735,0.0092,-0.09078886647313579,-0.109685164016703,0.08672608695652174,0.08504347826086957,-0.0016826086956521769,0.28,0.2662391304347826,0.0671304347826087,0.19910869565217387
2008-10-31,-0.063,-0.1259,-0.1363,-0.0183,-0.0509,-0.0566,-0.0477,-0.0306,-0.1404,-0.0513,-0.0713,0.0496,-0.0694,0.0046,-0.169422344616141,-0.164567020352268,0.08692380952380953,0.08610952380952382,-0.0008142857142857118,7.85,0.3316571428571429,0.06290476190476191,0.26875238095238096
2008-11-30,-0.0415,-0.0188,-0.0187,-0.4045,-0.0321,-0.05,-0.0217,-0.0002,-0.056,0.0154,-0.0141,0.0322,-0.0463,0.0001,-0.0748556175986097,-0.063207361811562,0.08487727272727273,0.08279545454545455,-0.0020818181818181847,7.17,0.3923636363636364,0.05368636363636364,0.33867727272727277
2008-12-31,-0.0003,-0.0098,0.0022,0.0041,-0.0126,-0.0254,-0.0049,0.016,-0.008,0.0111,0.0106,0.0237,-0.0152,0.0011,0.00783027696366289,0.00875081422350643,0.07470454545454545,0.07939545454545455,0.004690909090909093,-5.09,0.3060318181818182,0.053109090909090904,0.2529227272727273
2009-01-31,0.0109,0.0572,-0.0014,0.0114,0.0079,-0.0006,0.0133,0.0038,0.0048,0.0233,-0.0017,-0.0056,0.0335,0.0024,-0.085660499822508,-0.0717914547572776,0.07568095238095238,0.07733333333333334,0.0016523809523809607,-2.18,0.3347857142857143,0.05723809523809524,0.27754761904761904
2009-02-28,-0.0088,0.0075,-0.021,-0.0561,-0.0113,-0.012,-0.0112,0.0069,0.0101,0.0021,-0.0134,-0.0016,-0.0009,0.0026,-0.109930364320612,-0.092120029422783,0.08549090909090909,0.07913181818181818,-0.0063590909090909115,4.41,0.35020454545454544,0.06892272727272727,0.2812818181818182
2009-03-31,0.0065,0.0114,0.0224,0.011,0.0016,0.0012,0.0016,0.0165,0.0174,0.0003,0.0186,-0.0218,0.0038,0.0021,0.08539694005343129,0.0606063596073722,0.07682857142857143,0.07645238095238095,-0.0003761904761904744,-11.87,0.29727619047619047,0.04776190476190476,0.24951428571428572
2009-04-30,0.0168,0.0452,0.0517,0.0129,0.0148,0.018,0.0127,0.0072,0.0193,0.0019,0.0254,-0.0324,0.0224,0.0014000000000000002,0.09392598304675669,0.100221940478616,0.06115909090909091,0.07656818181818183,0.015409090909090914,-34.3,0.2282136363636364,0.04703636363636364,0.18117727272727274
2009-05-31,0.0406,0.0581,0.0696,0.0363,0.0422,0.0415,0.0431,0.0185,0.0433,0.0147,0.0523,0.0085,0.0428,0.0014000000000000002,0.053084613028566,0.0519730192210163,0.05332727272727273,0.07319545454545455,0.01986818181818182,-12.49,0.2011590909090909,0.04511363636363637,0.15604545454545454
2009-06-30,0.0043,0.0405,0.0069,-0.0021,0.0102,0.0144,0.0071,0.0089,0.0183,-0.0085,-0.0004,-0.0232,0.0162,0.0019,0.000200273111209847,-0.00231721682321706,0.0487304347826087,0.07031739130434783,0.02158695652173913,5.48,0.1809260869565217,0.040313043478260875,0.14061304347826084
2009-07-31,0.0254,0.058,0.0383,0.0179,0.0233,0.0225,0.0241,0.0112,0.0365,0.0178,0.0299,-0.0043,0.0299,0.0018,0.0741319059435525,0.07319941195878239,0.04234285714285714,0.06509999999999999,0.02275714285714285,-5.55,0.1611190476190476,0.039442857142857134,0.12167619047619047
2009-08-31,0.0153,0.0339,0.0106,0.0131,0.0217,0.0212,0.0223,0.0095,0.0238,0.0086,0.0142,0.0092,0.0143,0.0015,0.0335699159283373,0.0350738275030353,0.036877272727272724,0.06157272727272727,0.024695454545454548,-9.07,0.15349090909090907,0.0364,0.11709090909090906
2009-09-30,0.0304,0.0323,0.0494,0.0096,0.0289,0.0338,0.0252,0.016,0.0277,0.0277,0.0323,0.0297,0.0286,0.0014000000000000002,0.0357172656405635,0.0290315359137387,0.033643478260869566,0.05991304347826087,0.0262695652173913,-4.79,0.14302608695652172,0.03562608695652174,0.10739999999999998
2009-10-31,0.0013,0.0216,0.009,-0.0035,0.0043,0.0071,0.0021,0.0016,0.0194,0.0021,-0.0121,-0.0217,0.0112,0.0005,-0.019756356488528,-0.0231223572612087,0.029604761904761908,0.0595952380952381,0.02999047619047619,2.61,0.13951428571428573,0.03486666666666667,0.10464761904761906
2009-11-30,0.0211,0.008,0.0137,0.0008,0.0216,0.0208,0.0226,0.0103,0.0171,0.0352,0.0192,0.0494,0.0096,0.0006,0.0573589408958097,0.0288075522095789,0.028486363636363636,0.05880454545454546,0.03031818181818182,0.3,0.12929545454545455,0.035222727272727274,0.09407272727272728
2009-12-31,0.0088,0.0222,0.0197,-0.0087,0.0228,0.0251,0.0213,0.0038,0.0076,-0.0143,0.0169,-0.05,0.0118,0.0006,0.0177734546514618,0.0358918108490367,0.026204761904761904,0.057490476190476196,0.03128571428571429,3.01,0.11823809523809524,0.0348047619047619,0.08343333333333333
2010-01-31,0.0017,0.0097,-0.0076,0.001,0.0142,0.0202,0.009,0.004,0.0202,0.0107,-0.015,-0.0381,0.0056,0.0008,-0.0369771475519253,-0.036720508226335796,0.025119047619047617,0.05884285714285714,0.033723809523809524,-5.4,0.12482857142857143,0.03496666666666667,0.08986190476190475
2010-02-28,0.0068,0.0047,-0.0045,-0.0135,0.0044,0.0029,0.0057,0.003,0.0007,0.011,0.0132,0.0181,0.0056,0.0013,0.028517440207932402,0.017686853722484498,0.02476086956521739,0.057973913043478265,0.03321304347826087,3.74,0.12179130434782609,0.03465652173913043,0.08713478260869566
2010-03-31,0.0222,0.0206,0.0389,0.0054,0.0285,0.0264,0.0307,0.0069,0.0144,0.0038,0.0299,0.0425,0.0144,0.0016,0.0587942171693094,0.0625643704726559,0.02382380952380952,0.057490476190476196,0.03366666666666668,3.76,0.11457619047619047,0.03454761904761905,0.08002857142857142
2010-04-30,0.0124,0.0169,0.0101,0.0043,0.0189,0.0169,0.0209,-0.001,0.0175,0.0165,0.0029,0.0189,0.0096,0.0016,0.0147577590852618,0.00072650439863442,0.02485238095238095,0.05701428571428571,0.03216190476190477,3.16,0.1223190476190476,0.03155238095238096,0.09076666666666665
